date,Station,StationInfo,obs,mod,Version
2023-10-21T00:00:00Z,Aalborg,urb,56.51,58.81125,ifs_cams_dehm
2023-10-22T00:00:00Z,Aalborg,urb,39.4525,61.125,ifs_cams_dehm
2023-10-23T00:00:00Z,Aalborg,urb,47.60166667,49.935,ifs_cams_dehm
2023-10-24T00:00:00Z,Aalborg,urb,45.74125,60.87375,ifs_cams_dehm
2023-10-25T00:00:00Z,Aalborg,urb,52.27666667,64.02375,ifs_cams_dehm
2023-10-26T00:00:00Z,Aalborg,urb,47.01285714,51.98875,ifs_cams_dehm
2023-10-27T00:00:00Z,Aalborg,urb,37.97625,45.4825,ifs_cams_dehm
2023-10-28T00:00:00Z,Aalborg,urb,44.0025,54.8725,ifs_cams_dehm
2023-10-29T00:00:00Z,Aalborg,urb,46.585,55.69125,ifs_cams_dehm
2023-10-30T00:00:00Z,Aalborg,urb,65.2225,65.93625,ifs_cams_dehm
2023-10-31T00:00:00Z,Aalborg,urb,55.25428571,58.115,ifs_cams_dehm
2023-11-01T00:00:00Z,Aalborg,urb,54.75125,70.01,ifs_cams_dehm
2023-11-02T00:00:00Z,Aalborg,urb,50.83125,59.61625,ifs_cams_dehm
2023-11-03T00:00:00Z,Aalborg,urb,53.23625,61.4875,ifs_cams_dehm
2023-11-04T00:00:00Z,Aalborg,urb,51.1775,53.00875,ifs_cams_dehm
2023-11-05T00:00:00Z,Aalborg,urb,55.89,65.0225,ifs_cams_dehm
2023-11-06T00:00:00Z,Aalborg,urb,46.43,52.63,ifs_cams_dehm
2023-11-07T00:00:00Z,Aalborg,urb,46.58125,42.8775,ifs_cams_dehm
2023-11-08T00:00:00Z,Aalborg,urb,41.30142857,39.98625,ifs_cams_dehm
2023-11-09T00:00:00Z,Aalborg,urb,52.85833333,54.35,ifs_cams_dehm
2023-11-10T00:00:00Z,Aalborg,urb,40.95125,60.73375,ifs_cams_dehm
2023-11-11T00:00:00Z,Aalborg,urb,42.10375,44.62,ifs_cams_dehm
2023-11-12T00:00:00Z,Aalborg,urb,52.21375,43.795,ifs_cams_dehm
2023-11-13T00:00:00Z,Aalborg,urb,57.20875,54.015,ifs_cams_dehm
2023-11-14T00:00:00Z,Aalborg,urb,60.15571429,53.9375,ifs_cams_dehm
2023-11-15T00:00:00Z,Aalborg,urb,42.51166667,58.26375,ifs_cams_dehm
2023-11-16T00:00:00Z,Aalborg,urb,50.6775,56.04,ifs_cams_dehm
2023-11-17T00:00:00Z,Aalborg,urb,55.59428571,62.11375,ifs_cams_dehm
2023-11-18T00:00:00Z,Aalborg,urb,62.4575,59.7825,ifs_cams_dehm
2023-11-19T00:00:00Z,Aalborg,urb,61.61,62.9975,ifs_cams_dehm
2023-11-20T00:00:00Z,Aalborg,urb,50.5725,40.36375,ifs_cams_dehm
2023-11-21T00:00:00Z,Aalborg,urb,34.6,45.01625,ifs_cams_dehm
2023-11-22T00:00:00Z,Aalborg,urb,67.7275,65.50875,ifs_cams_dehm
2023-11-23T00:00:00Z,Aalborg,urb,86.105,84.2925,ifs_cams_dehm
2023-11-24T00:00:00Z,Aalborg,urb,82.22125,79.93625,ifs_cams_dehm
2023-11-25T00:00:00Z,Aalborg,urb,64.2875,67.04375,ifs_cams_dehm
2023-11-26T00:00:00Z,Aalborg,urb,58.01125,59.92375,ifs_cams_dehm
2023-11-27T00:00:00Z,Aalborg,urb,55.22833333,46.7175,ifs_cams_dehm
2023-11-28T00:00:00Z,Aalborg,urb,47.24375,60.14,ifs_cams_dehm
2023-11-29T00:00:00Z,Aalborg,urb,46.42833333,64.00625,ifs_cams_dehm
2023-11-30T00:00:00Z,Aalborg,urb,40.57571429,59.145,ifs_cams_dehm
2023-12-01T00:00:00Z,Aalborg,urb,35.37166667,54.64625,ifs_cams_dehm
2023-12-02T00:00:00Z,Aalborg,urb,22.285,59.06375,ifs_cams_dehm
2023-12-03T00:00:00Z,Aalborg,urb,32.18,59.08375,ifs_cams_dehm
2023-12-04T00:00:00Z,Aalborg,urb,40.15625,51.94875,ifs_cams_dehm
2023-12-05T00:00:00Z,Aalborg,urb,,60.53125,ifs_cams_dehm
2023-12-06T00:00:00Z,Aalborg,urb,,60.9525,ifs_cams_dehm
2023-12-07T00:00:00Z,Aalborg,urb,43.21625,50.005,ifs_cams_dehm
2023-12-08T00:00:00Z,Aalborg,urb,36.84166667,41.5375,ifs_cams_dehm
2023-12-09T00:00:00Z,Aalborg,urb,30.0275,52.28,ifs_cams_dehm
2023-12-10T00:00:00Z,Aalborg,urb,36.75142857,61.89,ifs_cams_dehm
2023-12-11T00:00:00Z,Aalborg,urb,35.67833333,61.075,ifs_cams_dehm
2023-12-12T00:00:00Z,Aalborg,urb,49.11375,62.86625,ifs_cams_dehm
2023-12-13T00:00:00Z,Aalborg,urb,50.96857143,55.91375,ifs_cams_dehm
2023-12-14T00:00:00Z,Aalborg,urb,44.09,63.5575,ifs_cams_dehm
2023-12-15T00:00:00Z,Aalborg,urb,62.04625,79.55,ifs_cams_dehm
2023-12-16T00:00:00Z,Aalborg,urb,66.39333333,78.09125,ifs_cams_dehm
2023-12-17T00:00:00Z,Aalborg,urb,69.43625,82.5225,ifs_cams_dehm
2023-12-18T00:00:00Z,Aalborg,urb,70.1575,81.81625,ifs_cams_dehm
2023-12-19T00:00:00Z,Aalborg,urb,70.30666667,78.005,ifs_cams_dehm
2023-12-20T00:00:00Z,Aalborg,urb,76.90833333,77.675,ifs_cams_dehm
2023-12-21T00:00:00Z,Aalborg,urb,78.37375,80.34375,ifs_cams_dehm
2023-12-22T00:00:00Z,Aalborg,urb,82.74166667,83.8375,ifs_cams_dehm
2023-12-23T00:00:00Z,Aalborg,urb,78.50714286,79.4925,ifs_cams_dehm
2023-12-24T00:00:00Z,Aalborg,urb,75.0025,84.46875,ifs_cams_dehm
2023-12-25T00:00:00Z,Aalborg,urb,80.18125,88.26875,ifs_cams_dehm
2023-12-26T00:00:00Z,Aalborg,urb,72.0425,78.3875,ifs_cams_dehm
2023-12-27T00:00:00Z,Aalborg,urb,70.73333333,73.9125,ifs_cams_dehm
2023-12-28T00:00:00Z,Aalborg,urb,73.65625,73.235,ifs_cams_dehm
2023-12-29T00:00:00Z,Aalborg,urb,75.395,74.7275,ifs_cams_dehm
2023-12-30T00:00:00Z,Aalborg,urb,71.1125,71.69,ifs_cams_dehm
2023-12-31T00:00:00Z,Aalborg,urb,54.84125,58.50125,ifs_cams_dehm
2024-01-01T00:00:00Z,Aalborg,urb,53.89,58.42714286,ifs_cams_dehm
2024-01-02T00:00:00Z,Aalborg,urb,60.90625,57.82125,ifs_cams_dehm
2024-01-03T00:00:00Z,Aalborg,urb,68.59571429,63.305,ifs_cams_dehm
2024-01-04T00:00:00Z,Aalborg,urb,73.67,,ifs_cams_dehm
2024-01-05T00:00:00Z,Aalborg,urb,62.99375,,ifs_cams_dehm
2024-01-06T00:00:00Z,Aalborg,urb,64.26375,,ifs_cams_dehm
2024-01-07T00:00:00Z,Aalborg,urb,52.44625,,ifs_cams_dehm
2024-01-08T00:00:00Z,Aalborg,urb,60.47,,ifs_cams_dehm
2024-01-09T00:00:00Z,Aalborg,urb,48.99166667,21.62931667,ifs_cams_dehm
2024-01-10T00:00:00Z,Aalborg,urb,39.7525,71.73375,ifs_cams_dehm
2024-01-11T00:00:00Z,Aalborg,urb,51.78,72.975,ifs_cams_dehm
2024-01-12T00:00:00Z,Aalborg,urb,40.12875,81.775,ifs_cams_dehm
2024-01-13T00:00:00Z,Aalborg,urb,76.39625,83.4325,ifs_cams_dehm
2024-01-14T00:00:00Z,Aalborg,urb,74.92625,73.54375,ifs_cams_dehm
2024-01-15T00:00:00Z,Aalborg,urb,75.13,73.01375,ifs_cams_dehm
2024-01-16T00:00:00Z,Aalborg,urb,65.62875,71.26625,ifs_cams_dehm
2024-01-17T00:00:00Z,Aalborg,urb,77.66428571,76.9,ifs_cams_dehm
2024-01-18T00:00:00Z,Aalborg,urb,77.74125,75.65125,ifs_cams_dehm
2024-01-19T00:00:00Z,Aalborg,urb,80.89,76.78,ifs_cams_dehm
2024-01-20T00:00:00Z,Aalborg,urb,81.84,71.32625,ifs_cams_dehm
2024-01-21T00:00:00Z,Aalborg,urb,63.375,68.895,ifs_cams_dehm
2024-01-22T00:00:00Z,Aalborg,urb,84.07375,85.2925,ifs_cams_dehm
2024-01-23T00:00:00Z,Aalborg,urb,84.4875,85.80625,ifs_cams_dehm
2024-01-24T00:00:00Z,Aalborg,urb,85.23714286,84.1875,ifs_cams_dehm
2024-01-25T00:00:00Z,Aalborg,urb,85.065,82.19125,ifs_cams_dehm
2024-01-26T00:00:00Z,Aalborg,urb,85.58125,83.98,ifs_cams_dehm
2024-01-27T00:00:00Z,Aalborg,urb,84.085,82.915,ifs_cams_dehm
2024-01-28T00:00:00Z,Aalborg,urb,65.44875,71.4775,ifs_cams_dehm
2024-01-29T00:00:00Z,Aalborg,urb,55.48857143,60.855,ifs_cams_dehm
2024-01-30T00:00:00Z,Aalborg,urb,26.70875,62.09625,ifs_cams_dehm
2024-01-31T00:00:00Z,Aalborg,urb,74.96625,88.18125,ifs_cams_dehm
2024-02-01T00:00:00Z,Aalborg,urb,86.7175,94.2475,ifs_cams_dehm
2024-02-02T00:00:00Z,Aalborg,urb,82.0175,86.60875,ifs_cams_dehm
2024-02-03T00:00:00Z,Aalborg,urb,85.1925,90.5725,ifs_cams_dehm
2024-02-04T00:00:00Z,Aalborg,urb,82.6375,88.2475,ifs_cams_dehm
2024-02-05T00:00:00Z,Aalborg,urb,84.94166667,93.48375,ifs_cams_dehm
2024-02-06T00:00:00Z,Aalborg,urb,78.13,82.935,ifs_cams_dehm
2024-02-07T00:00:00Z,Aalborg,urb,78.4275,82.06875,ifs_cams_dehm
2024-02-08T00:00:00Z,Aalborg,urb,72.65333333,83.32,ifs_cams_dehm
2024-02-09T00:00:00Z,Aalborg,urb,68.7725,78.18625,ifs_cams_dehm
2024-02-10T00:00:00Z,Aalborg,urb,68.7475,75.6475,ifs_cams_dehm
2024-02-11T00:00:00Z,Aalborg,urb,65.445,61.7475,ifs_cams_dehm
2024-02-12T00:00:00Z,Aalborg,urb,56.72125,55.1175,ifs_cams_dehm
2024-02-13T00:00:00Z,Aalborg,urb,75.08625,82.44375,ifs_cams_dehm
2024-02-14T00:00:00Z,Aalborg,urb,66.125,73.64625,ifs_cams_dehm
2024-02-15T00:00:00Z,Aalborg,urb,32.4425,41.8025,ifs_cams_dehm
2024-02-16T00:00:00Z,Aalborg,urb,50.2925,62.575,ifs_cams_dehm
2024-02-17T00:00:00Z,Aalborg,urb,67.865,73.8475,ifs_cams_dehm
2024-02-18T00:00:00Z,Aalborg,urb,63.25571429,71.70125,ifs_cams_dehm
2024-02-19T00:00:00Z,Aalborg,urb,70.5075,80.0225,ifs_cams_dehm
2024-02-20T00:00:00Z,Aalborg,urb,75.35833333,81.495,ifs_cams_dehm
2024-02-21T00:00:00Z,Aalborg,urb,84.565,98.4625,ifs_cams_dehm
2024-02-22T00:00:00Z,Aalborg,urb,61.42875,72.65125,ifs_cams_dehm
2024-02-23T00:00:00Z,Aalborg,urb,91.19285714,82.05875,ifs_cams_dehm
2024-02-24T00:00:00Z,Aalborg,urb,69.6875,62.73,ifs_cams_dehm
2024-02-25T00:00:00Z,Aalborg,urb,65.33375,63.9725,ifs_cams_dehm
2024-02-26T00:00:00Z,Aalborg,urb,62.70375,56.9775,ifs_cams_dehm
2024-02-27T00:00:00Z,Aalborg,urb,65.33714286,60.17,ifs_cams_dehm
2024-02-28T00:00:00Z,Aalborg,urb,72.045,84.905,ifs_cams_dehm
2024-02-29T00:00:00Z,Aalborg,urb,65.45625,73.42625,ifs_cams_dehm
2023-07-01T00:00:00Z,Aarhus,urb,,83.93333333,ifs_cams_dehm
2023-07-02T00:00:00Z,Aarhus,urb,71.44285714,69.8025,ifs_cams_dehm
2023-07-03T00:00:00Z,Aarhus,urb,69.72833333,68.78375,ifs_cams_dehm
2023-07-04T00:00:00Z,Aarhus,urb,60.95,62.23,ifs_cams_dehm
2023-07-05T00:00:00Z,Aarhus,urb,74.25,79.515,ifs_cams_dehm
2023-07-06T00:00:00Z,Aarhus,urb,71.6125,75.32,ifs_cams_dehm
2023-07-07T00:00:00Z,Aarhus,urb,87.58125,79.68,ifs_cams_dehm
2023-07-08T00:00:00Z,Aarhus,urb,97.94375,100.17625,ifs_cams_dehm
2023-07-09T00:00:00Z,Aarhus,urb,105.03875,109.30125,ifs_cams_dehm
2023-07-10T00:00:00Z,Aarhus,urb,93.34875,93.92125,ifs_cams_dehm
2023-07-11T00:00:00Z,Aarhus,urb,94.9925,95.59875,ifs_cams_dehm
2023-07-12T00:00:00Z,Aarhus,urb,75.895,94.41125,ifs_cams_dehm
2023-07-13T00:00:00Z,Aarhus,urb,66.79625,76.2425,ifs_cams_dehm
2023-07-14T00:00:00Z,Aarhus,urb,,93.87625,ifs_cams_dehm
2023-07-15T00:00:00Z,Aarhus,urb,,94.18375,ifs_cams_dehm
2023-07-16T00:00:00Z,Aarhus,urb,,92.295,ifs_cams_dehm
2023-07-17T00:00:00Z,Aarhus,urb,72.78875,72.63375,ifs_cams_dehm
2023-07-18T00:00:00Z,Aarhus,urb,61.71166667,67.25125,ifs_cams_dehm
2023-07-19T00:00:00Z,Aarhus,urb,66.0625,64.30375,ifs_cams_dehm
2023-07-20T00:00:00Z,Aarhus,urb,63.885,64.46625,ifs_cams_dehm
2023-07-21T00:00:00Z,Aarhus,urb,65.16125,66.4675,ifs_cams_dehm
2023-07-22T00:00:00Z,Aarhus,urb,60.3875,70.395,ifs_cams_dehm
2023-07-23T00:00:00Z,Aarhus,urb,58.79333333,61.32375,ifs_cams_dehm
2023-07-24T00:00:00Z,Aarhus,urb,68.735,73.455,ifs_cams_dehm
2023-07-25T00:00:00Z,Aarhus,urb,64.80125,69.12875,ifs_cams_dehm
2023-07-26T00:00:00Z,Aarhus,urb,70.2025,65.40625,ifs_cams_dehm
2023-07-27T00:00:00Z,Aarhus,urb,71.97125,93.335,ifs_cams_dehm
2023-07-28T00:00:00Z,Aarhus,urb,87.47125,102.4425,ifs_cams_dehm
2023-07-29T00:00:00Z,Aarhus,urb,76.64375,96.72375,ifs_cams_dehm
2023-07-30T00:00:00Z,Aarhus,urb,66.365,84.22375,ifs_cams_dehm
2023-07-31T00:00:00Z,Aarhus,urb,67.21,79.585,ifs_cams_dehm
2023-08-01T00:00:00Z,Aarhus,urb,68.84625,63.32875,ifs_cams_dehm
2023-08-02T00:00:00Z,Aarhus,urb,75.8875,90.12,ifs_cams_dehm
2023-08-03T00:00:00Z,Aarhus,urb,84.135,89.69625,ifs_cams_dehm
2023-08-04T00:00:00Z,Aarhus,urb,75.06875,83.2225,ifs_cams_dehm
2023-08-05T00:00:00Z,Aarhus,urb,73.34375,78.12125,ifs_cams_dehm
2023-08-06T00:00:00Z,Aarhus,urb,70.4875,79.2975,ifs_cams_dehm
2023-08-07T00:00:00Z,Aarhus,urb,65.47,74.22125,ifs_cams_dehm
2023-08-08T00:00:00Z,Aarhus,urb,71.78375,76.0125,ifs_cams_dehm
2023-08-09T00:00:00Z,Aarhus,urb,66.0975,73.75125,ifs_cams_dehm
2023-08-10T00:00:00Z,Aarhus,urb,72.2175,79.32125,ifs_cams_dehm
2023-08-11T00:00:00Z,Aarhus,urb,71.6075,105.55625,ifs_cams_dehm
2023-08-12T00:00:00Z,Aarhus,urb,71.01285714,103.1275,ifs_cams_dehm
2023-08-13T00:00:00Z,Aarhus,urb,69.445,77.7575,ifs_cams_dehm
2023-08-14T00:00:00Z,Aarhus,urb,76.47875,102.72625,ifs_cams_dehm
2023-08-15T00:00:00Z,Aarhus,urb,91.64875,102.17,ifs_cams_dehm
2023-08-16T00:00:00Z,Aarhus,urb,77.4525,76.2175,ifs_cams_dehm
2023-08-17T00:00:00Z,Aarhus,urb,67.82125,73.79375,ifs_cams_dehm
2023-08-18T00:00:00Z,Aarhus,urb,62.68,77.90625,ifs_cams_dehm
2023-08-19T00:00:00Z,Aarhus,urb,58.42,92.1525,ifs_cams_dehm
2023-08-20T00:00:00Z,Aarhus,urb,71.11875,94.2825,ifs_cams_dehm
2023-08-21T00:00:00Z,Aarhus,urb,73.54125,90.38375,ifs_cams_dehm
2023-08-22T00:00:00Z,Aarhus,urb,73.53375,91.71875,ifs_cams_dehm
2023-08-23T00:00:00Z,Aarhus,urb,58.07571429,81.11375,ifs_cams_dehm
2023-08-24T00:00:00Z,Aarhus,urb,73.775,86.93625,ifs_cams_dehm
2023-08-25T00:00:00Z,Aarhus,urb,,91.3125,ifs_cams_dehm
2023-08-26T00:00:00Z,Aarhus,urb,,87.44125,ifs_cams_dehm
2023-08-27T00:00:00Z,Aarhus,urb,,86.375,ifs_cams_dehm
2023-08-28T00:00:00Z,Aarhus,urb,73.85125,81.72,ifs_cams_dehm
2023-08-29T00:00:00Z,Aarhus,urb,64.4225,74.4025,ifs_cams_dehm
2023-08-30T00:00:00Z,Aarhus,urb,77.39625,97.51375,ifs_cams_dehm
2023-08-31T00:00:00Z,Aarhus,urb,63.99,96.23125,ifs_cams_dehm
2023-09-01T00:00:00Z,Aarhus,urb,77.45,93.24875,ifs_cams_dehm
2023-09-02T00:00:00Z,Aarhus,urb,74.84375,80.73375,ifs_cams_dehm
2023-09-03T00:00:00Z,Aarhus,urb,72.16125,86.33125,ifs_cams_dehm
2023-09-04T00:00:00Z,Aarhus,urb,87.81,97.29,ifs_cams_dehm
2023-09-05T00:00:00Z,Aarhus,urb,,105.7,ifs_cams_dehm
2023-09-06T00:00:00Z,Aarhus,urb,,97.1325,ifs_cams_dehm
2023-09-07T00:00:00Z,Aarhus,urb,,98.25,ifs_cams_dehm
2023-09-08T00:00:00Z,Aarhus,urb,,115.75,ifs_cams_dehm
2023-09-09T00:00:00Z,Aarhus,urb,106.13875,110.025,ifs_cams_dehm
2023-09-10T00:00:00Z,Aarhus,urb,98.18714286,,ifs_cams_dehm
2023-09-11T00:00:00Z,Aarhus,urb,95.71625,115.2125,ifs_cams_dehm
2023-09-12T00:00:00Z,Aarhus,urb,84.5575,100.345,ifs_cams_dehm
2023-09-13T00:00:00Z,Aarhus,urb,58.62875,66.91125,ifs_cams_dehm
2023-09-14T00:00:00Z,Aarhus,urb,67.77625,73.3675,ifs_cams_dehm
2023-09-15T00:00:00Z,Aarhus,urb,84.11625,98.66875,ifs_cams_dehm
2023-09-16T00:00:00Z,Aarhus,urb,78.4725,96.3325,ifs_cams_dehm
2023-09-17T00:00:00Z,Aarhus,urb,88.24125,100.44,ifs_cams_dehm
2023-09-18T00:00:00Z,Aarhus,urb,89.38,98.6075,ifs_cams_dehm
2023-09-19T00:00:00Z,Aarhus,urb,72.74666667,73.1625,ifs_cams_dehm
2023-09-20T00:00:00Z,Aarhus,urb,58.60125,72.4325,ifs_cams_dehm
2023-09-21T00:00:00Z,Aarhus,urb,80.14875,85.63375,ifs_cams_dehm
2023-09-22T00:00:00Z,Aarhus,urb,78.17625,82.34,ifs_cams_dehm
2023-09-23T00:00:00Z,Aarhus,urb,62.74125,67.4175,ifs_cams_dehm
2023-09-24T00:00:00Z,Aarhus,urb,68.7125,77.875,ifs_cams_dehm
2023-09-25T00:00:00Z,Aarhus,urb,62.39625,82.12875,ifs_cams_dehm
2023-09-26T00:00:00Z,Aarhus,urb,73.86875,81.24625,ifs_cams_dehm
2023-09-27T00:00:00Z,Aarhus,urb,71.4075,86.775,ifs_cams_dehm
2023-09-28T00:00:00Z,Aarhus,urb,68.77,89.0775,ifs_cams_dehm
2023-09-29T00:00:00Z,Aarhus,urb,58.525,72.41375,ifs_cams_dehm
2023-09-30T00:00:00Z,Aarhus,urb,68.89125,71.28625,ifs_cams_dehm
2023-10-01T00:00:00Z,Aarhus,urb,63.605,65.07875,ifs_cams_dehm
2023-10-02T00:00:00Z,Aarhus,urb,46.69125,61.06375,ifs_cams_dehm
2023-10-03T00:00:00Z,Aarhus,urb,61.40375,79.04,ifs_cams_dehm
2023-10-04T00:00:00Z,Aarhus,urb,61.2225,70.85,ifs_cams_dehm
2023-10-05T00:00:00Z,Aarhus,urb,68.64375,75.0025,ifs_cams_dehm
2023-10-06T00:00:00Z,Aarhus,urb,70.14,74.11,ifs_cams_dehm
2023-10-07T00:00:00Z,Aarhus,urb,72.94666667,74.69375,ifs_cams_dehm
2023-10-08T00:00:00Z,Aarhus,urb,52.98875,65.34375,ifs_cams_dehm
2023-10-09T00:00:00Z,Aarhus,urb,63.145,64.0375,ifs_cams_dehm
2023-10-10T00:00:00Z,Aarhus,urb,,57.34875,ifs_cams_dehm
2023-10-11T00:00:00Z,Aarhus,urb,72.75125,78.38375,ifs_cams_dehm
2023-10-12T00:00:00Z,Aarhus,urb,69.2875,74.035,ifs_cams_dehm
2023-10-13T00:00:00Z,Aarhus,urb,59.0375,69.00375,ifs_cams_dehm
2023-10-14T00:00:00Z,Aarhus,urb,60.88625,65.7475,ifs_cams_dehm
2023-10-15T00:00:00Z,Aarhus,urb,63.285,65.8825,ifs_cams_dehm
2023-10-16T00:00:00Z,Aarhus,urb,65.11428571,71.66875,ifs_cams_dehm
2023-10-17T00:00:00Z,Aarhus,urb,58.98875,70.59125,ifs_cams_dehm
2023-10-18T00:00:00Z,Aarhus,urb,60.35125,66.83875,ifs_cams_dehm
2023-10-19T00:00:00Z,Aarhus,urb,62.54625,63.39875,ifs_cams_dehm
2023-10-20T00:00:00Z,Aarhus,urb,65.49333333,67.84,ifs_cams_dehm
2023-10-21T00:00:00Z,Aarhus,urb,51.28375,62.28,ifs_cams_dehm
2023-10-22T00:00:00Z,Aarhus,urb,39.7825,64.25625,ifs_cams_dehm
2023-10-23T00:00:00Z,Aarhus,urb,42.575,60.28875,ifs_cams_dehm
2023-10-24T00:00:00Z,Aarhus,urb,50.30875,65.7225,ifs_cams_dehm
2023-10-25T00:00:00Z,Aarhus,urb,50.585,67.96875,ifs_cams_dehm
2023-10-26T00:00:00Z,Aarhus,urb,47.74375,65.76875,ifs_cams_dehm
2023-10-27T00:00:00Z,Aarhus,urb,41.06875,62.7325,ifs_cams_dehm
2023-10-28T00:00:00Z,Aarhus,urb,38.8325,61.99875,ifs_cams_dehm
2023-10-29T00:00:00Z,Aarhus,urb,57.35125,64.23,ifs_cams_dehm
2023-10-30T00:00:00Z,Aarhus,urb,62.88375,70.18125,ifs_cams_dehm
2023-10-31T00:00:00Z,Aarhus,urb,51.83125,60.565,ifs_cams_dehm
2023-11-01T00:00:00Z,Aarhus,urb,44.6,60.8825,ifs_cams_dehm
2023-11-02T00:00:00Z,Aarhus,urb,46.57625,62.035,ifs_cams_dehm
2023-11-03T00:00:00Z,Aarhus,urb,51.88625,63.2775,ifs_cams_dehm
2023-11-04T00:00:00Z,Aarhus,urb,48.535,56.745,ifs_cams_dehm
2023-11-05T00:00:00Z,Aarhus,urb,54.72833333,62.005,ifs_cams_dehm
2023-11-06T00:00:00Z,Aarhus,urb,51.62375,52.01125,ifs_cams_dehm
2023-11-07T00:00:00Z,Aarhus,urb,49.17,51.51875,ifs_cams_dehm
2023-11-08T00:00:00Z,Aarhus,urb,51.27285714,54.82,ifs_cams_dehm
2023-11-09T00:00:00Z,Aarhus,urb,54.42571429,60.42,ifs_cams_dehm
2023-11-10T00:00:00Z,Aarhus,urb,51.3875,58.69875,ifs_cams_dehm
2023-11-11T00:00:00Z,Aarhus,urb,46.1125,52.34625,ifs_cams_dehm
2023-11-12T00:00:00Z,Aarhus,urb,45.16625,31.63875,ifs_cams_dehm
2023-11-13T00:00:00Z,Aarhus,urb,59.15375,55.13125,ifs_cams_dehm
2023-11-14T00:00:00Z,Aarhus,urb,62.90714286,59.81875,ifs_cams_dehm
2023-11-15T00:00:00Z,Aarhus,urb,46.68375,57.385,ifs_cams_dehm
2023-11-16T00:00:00Z,Aarhus,urb,59.32,67.56125,ifs_cams_dehm
2023-11-17T00:00:00Z,Aarhus,urb,59.72625,67.6675,ifs_cams_dehm
2023-11-18T00:00:00Z,Aarhus,urb,58.61125,62.99125,ifs_cams_dehm
2023-11-19T00:00:00Z,Aarhus,urb,54.49,56.8375,ifs_cams_dehm
2023-11-20T00:00:00Z,Aarhus,urb,37.4675,41.2025,ifs_cams_dehm
2023-11-21T00:00:00Z,Aarhus,urb,46.34875,63.65125,ifs_cams_dehm
2023-11-22T00:00:00Z,Aarhus,urb,48.71,66.73375,ifs_cams_dehm
2023-11-23T00:00:00Z,Aarhus,urb,76.5175,81.775,ifs_cams_dehm
2023-11-24T00:00:00Z,Aarhus,urb,76.72,77.255,ifs_cams_dehm
2023-11-25T00:00:00Z,Aarhus,urb,60.91142857,66.37625,ifs_cams_dehm
2023-11-26T00:00:00Z,Aarhus,urb,54.8525,60.115,ifs_cams_dehm
2023-11-27T00:00:00Z,Aarhus,urb,64.31714286,64.25875,ifs_cams_dehm
2023-11-28T00:00:00Z,Aarhus,urb,51.61125,54.67875,ifs_cams_dehm
2023-11-29T00:00:00Z,Aarhus,urb,48.9425,54.71375,ifs_cams_dehm
2023-11-30T00:00:00Z,Aarhus,urb,54.61142857,62.8075,ifs_cams_dehm
2023-12-01T00:00:00Z,Aarhus,urb,40.49142857,58.16714286,ifs_cams_dehm
2023-12-02T00:00:00Z,Aarhus,urb,32.62375,56.495,ifs_cams_dehm
2023-12-03T00:00:00Z,Aarhus,urb,30.06285714,60.39875,ifs_cams_dehm
2023-12-04T00:00:00Z,Aarhus,urb,39.975,50.94,ifs_cams_dehm
2023-12-05T00:00:00Z,Aarhus,urb,49.71875,63.0725,ifs_cams_dehm
2023-12-06T00:00:00Z,Aarhus,urb,56.13833333,67.97125,ifs_cams_dehm
2023-12-07T00:00:00Z,Aarhus,urb,49.29875,62.335,ifs_cams_dehm
2023-12-08T00:00:00Z,Aarhus,urb,38.34333333,45.89875,ifs_cams_dehm
2023-12-09T00:00:00Z,Aarhus,urb,30.11625,62.615,ifs_cams_dehm
2023-12-10T00:00:00Z,Aarhus,urb,37.80666667,64.60625,ifs_cams_dehm
2023-12-11T00:00:00Z,Aarhus,urb,25.63625,61.28125,ifs_cams_dehm
2023-12-12T00:00:00Z,Aarhus,urb,38.0775,68.97,ifs_cams_dehm
2023-12-13T00:00:00Z,Aarhus,urb,48.80666667,67.255,ifs_cams_dehm
2023-12-14T00:00:00Z,Aarhus,urb,42.4625,64.1475,ifs_cams_dehm
2023-12-15T00:00:00Z,Aarhus,urb,52.685,74.54625,ifs_cams_dehm
2023-12-16T00:00:00Z,Aarhus,urb,60.2875,74.54,ifs_cams_dehm
2023-12-17T00:00:00Z,Aarhus,urb,63.5925,79.04,ifs_cams_dehm
2023-12-18T00:00:00Z,Aarhus,urb,62.755,78.63375,ifs_cams_dehm
2023-12-19T00:00:00Z,Aarhus,urb,62.2,73.0525,ifs_cams_dehm
2023-12-20T00:00:00Z,Aarhus,urb,69.20833333,75.19125,ifs_cams_dehm
2023-12-21T00:00:00Z,Aarhus,urb,78.0175,81.5225,ifs_cams_dehm
2023-12-22T00:00:00Z,Aarhus,urb,81.88166667,82.275,ifs_cams_dehm
2023-12-23T00:00:00Z,Aarhus,urb,72.27875,79.43875,ifs_cams_dehm
2023-12-24T00:00:00Z,Aarhus,urb,75.9525,76.85,ifs_cams_dehm
2023-12-25T00:00:00Z,Aarhus,urb,77.10857143,81.59125,ifs_cams_dehm
2023-12-26T00:00:00Z,Aarhus,urb,68.46166667,74.9875,ifs_cams_dehm
2023-12-27T00:00:00Z,Aarhus,urb,66.24,73.49875,ifs_cams_dehm
2023-12-28T00:00:00Z,Aarhus,urb,74.7525,74.2875,ifs_cams_dehm
2023-12-29T00:00:00Z,Aarhus,urb,75.78571429,75.205,ifs_cams_dehm
